"","% Solar Panel Installed","Median KW Potential","% w/ Health Insurance","Property Crime Rate","Rural/Urban Score","% w/ Bachelor's Degree","Population Density","% Children w/ Single Parent","% Population Age 45-64","% Female","% White","Income per Capita","Entrepeneurship Score","Belief in Science Score","Risk Taking Score","Religiosity Score"
"45",8.08129019292605,18.25,85.48067474,17.71816038,2,15.2812233,203.5993347,0.345619658,27.510188475943,51.882587047384,83.8678843597119,84.09606209,86.87949864,78.62960731,79.81326233,72.22222222
"46",0.177422479632103,9.5,87.00700378,45.01160475,2,20.69379807,877.3953857,0.378122318,25.9647654298382,52.6980473194784,66.634928523784,80.09230146,76.39790417,87.59763399,84.83527082,86.40440882
"47",5.13203516109467,15.25,85.82420349,33.66782118,2,13.07356548,159.233429,0.412906896,21.3537970635601,50.0903312077558,76.5890535591497,67.12,11.50790759,-0.674966175,21057,90.6
"48",0.190878424704495,9.25,86.29633331,47.07950869,1,29.80186844,1836.317017,0.43293172,25.0483816240999,51.6424374751513,45.4761889096817,95.12839879,94.6,39101,-0.542595114,14.54082574
"49",0.429510983848597,8.5,93.5656662,21.80715319,1,19.6753006,899.6463013,0.255738195,28.3445802301499,51.3619717730321,83.0254152436599,12.66506603,68.38319088,66.59090909,68.18181818,30
"50",0.0952951845191436,11.25,86.47253418,34.26561819,2,20.44111061,594.9266357,0.317654332,25.3929961684067,51.5093344946537,76.2836601456999,-0.730363578,28065,95.9,85.56002926,84.02995876
"51",0.10457103307153,9.5,87.2000885,30.65736484,2,22.27685356,775.6976318,0.408284432,25.469773295059,52.6760416550317,55.9641754813152,10.60153411,68.66666667,-0.784206882,27531,94.8
"52",0.156512484479179,9.5,81.68791962,22.49722126,1,23.3099575,1956.217529,0.281333153,26.3076101468625,51.2207209612817,53.8073164218959,60,66.66666668,87.5,58.66666667,85.81419907
"53",0.203059716566909,7,96.4833374,28.77332268,2,15.39342022,755.8093872,0.479022384,26.0695324762207,51.7012170541971,82.6385374765209,78.81400117,79.08445706,69.67592593,63.63636363,62.85643273
"54",0.827950845865572,8,94.11330414,23.44707251,1,20.21096611,1220.74585,0.367682792,26.8566366123895,51.4192795944915,74.7834522047279,77.84950177,79.37046675,71.94691409,68.93316769,61.39070716
"55",1.22026736604378,17,86.1158905,22.73552781,1,10.84537125,367.5609131,0.373348581,26.700701320132,51.7997112211221,89.6359323432343,85.97861258,93.9,68.79241976,22435,-0.185040092
"56",2.90999420767641,15,84.94194031,20.98618437,1,19.22492409,1254.274048,0.392158532,25.4015712298093,51.0635421422205,74.0902655492511,76.14197531,63.84615385,70.42759324,83.86706949,70.16318567
"57",0.123014273897644,12.5,83.10128021,51.72908959,2,15.39968014,249.8229675,0.382264373,28.0133641737343,51.9271014259449,82.8861192777924,-0.631326327,24986,94.4,87.31439544,85.73611652
"58",0.280917313170296,6.75,82.03263092,16.00829172,1,23.26600838,14184.98047,0.420984777,22.6332595171559,50.1797317334706,64.723501653056,52.79040404,66.48148148,60,69.37400589,86.85800604
"59",0.811965811965812,11.5,85.63835907,35.43012782,5,18.46929169,37.80167389,0.39699034,23.6186724501689,50.3968780890836,83.2337449652547,71.09405569,86.40971951,95.1,24038,-0.200196378
"60",2.12029518688639,17.75,84.35002136,22.0208063,3,16.78416824,280.2470093,0.349691297,26.4170882237077,52.0025262157413,86.7392432608193,81.81818181,45,85,100,83.2
"61",3.74697632297041,15.25,86.65389252,32.33636312,2,10.08278751,105.476181,0.365189631,21.4832893061779,48.7854948111646,82.3103036873946,84.76599749,89.7,21094,0.193208389,12.22381342
"62",0.924179554884949,14,87.25359344,22.94683598,3,8.991709709,108.9591293,0.36983151,20.6669282071401,44.8528834837191,80.8467372825945,75.32298135,68.44482244,75.36609438,66.24147096,71.89071808
"63",0.0744990274977249,6,89.27101135,16.16969234,1,19.36384392,36823.57422,0.375952472,22.7001179341561,52.6468776355979,49.7800502597169,70.47352177,79.10285285,67.85714286,13.92408882,-0.218390143
"64",0.294556301267711,8,93.26331329,18.49892294,2,15.89058685,466.1500244,0.372940764,26.6566193233305,51.4083768135296,90.4442133979416,77.70171442,77.55282907,67.69497306,83.61001874,67.03450853
"65",1.35566188197767,15.25,86.7386322,23.15677666,1,13.93089676,324.8069763,0.36133346,25.5086920281762,51.5722465256403,83.3789135918152,86.68968458,95.1,24760,-0.080134639,14.63535229
"66",0.18835889000902,8,87.68482208,15.76610879,2,16.13096428,558.2021484,0.239112661,24.6415770609319,50.9992230504797,89.651911955494,28152,95.8,86.13772244,82.50970435,87.84749012
"67",0.640066997667045,11.75,87.00047302,31.62891997,1,13.66931152,144.7941284,0.409772409,25.4989184997755,51.3906460433416,75.0724401093744,-0.575716186,24528,94.8,88.30131682,86.64496294
"68",5.25442540303617,18,83.11487579,20.01866873,2,15.95430851,825.651062,0.404072112,25.5130895419926,51.0365609147431,86.8351897344457,67.62152778,64.13043478,78.81971134,74.94613726,90.08388675
"69",0.10832796803303,9,91.0521698,23.38759472,2,17.20347404,1027.140259,0.370850983,25.5860802885318,50.9520250840739,82.4335667365252,71.72619001,60.72533023,85.36451934,69.8482906,66.66666667
"70",0.341673784870518,12.25,89.81376648,42.26412452,2,25.27892303,421.1976929,0.381370562,20.7475253932462,52.7198533970066,61.5497544127365,84.43302747,95.4,27190,-0.383255793,12.42644514
"71",1.91144337447225,8.25,84.12757874,21.4882139,1,19.54712868,2457.865723,0.355367588,25.2595773707761,50.702378209536,70.7065777862513,83.6858006,94.7,29301,-0.514068317,12.83843775
"72",0.364695239172227,6.75,92.42803955,22.68616479,2,13.40280247,359.8527527,0.414314516,27.199236335798,50.4903644102238,89.2639650680335,82.10697913,83.8501525,93.6,25899,87.017059
"73",0.862590799031477,15,85.70898438,22.01323399,3,9.434344292,71.33599091,0.327340243,22.383316277562,51.7660668543861,85.9248571446732,19021,90.8,87.35024199,84.18894842,88.87864875
"74",3.84859714134463,16.25,85.01216888,28.10360703,2,16.67442894,451.9068604,0.384431278,26.6728331841301,51.6911219507356,85.971586076235,70.3872169,88.02036276,83.70788733,85.7340763,68.17967095
"75",2.16893437184685,15.25,86.29410553,30.55894153,1,19.24757004,429.090271,0.34774723,24.0331438747906,50.5679966219395,82.7994026861289,14.93289126,0.104700158,28791,95.5,78.88217523
"76",9.00225056264066,12.75,93.62355042,17.4770291,1,30.81128311,493.3926697,0.220312471,30.4173460162426,51.0802624156769,85.3163901617303,89.72809667,96.8,63608,0.185995266,12.25305216
"77",1.35115104386395,15.75,84.78392792,20.28447453,2,11.24779701,210.8085938,0.408549349,24.8364922492813,52.0803984911606,82.080207014079,79.62195925,75.82280162,70.28389261,84.11820839,67.37196743
"78",0.198190328641593,8.75,86.05101776,34.14292484,1,28.09832001,1850.390503,0.354820257,24.3960495552778,51.9370364099442,57.3351249509166,75.08612329,89.17259222,84.2058739,86.15035235,95.3
"79",1.35548513545693,13.25,86.98491669,26.7542707,2,8.639847755,135.2007599,0.404769387,21.1091904350331,49.5156295015846,82.1611207144915,49.375,74.34848485,11.28301887,-0.035122201,19130
"80",1.15672568569705,7.75,90.26708221,18.21543131,2,20.70659065,1645.497192,0.308080181,26.8415752660371,51.0777563073238,63.257491222818,68.93939394,74.51902973,89.9537037,60.625,68.57436214
"81",0.938943812409956,8.5,95.00458527,16.05759099,1,21.87935638,448.233551,0.242760281,30.3430274077175,51.3285232337659,88.6977024797459,42573,95.6,84.88236557,82.5512867,87.02835984
"82",2.29677030142417,6.75,97.05166626,14.00028805,1,26.14596939,1882.84729,0.212371764,26.1123820266688,51.0116343064059,78.1807893409377,76.26851852,71.66666666,64.64566778,87.3489426,71.82315171
"83",1.48792530144762,8.75,89.70426941,14.51667777,1,24.41725922,2666.918945,0.244582583,26.6073337518877,50.6386186735058,60.0994834327602,12.47961735,74.88811189,88.16176471,66.60130719,50
"84",1.7923716661887,20.75,86.02857971,31.63025529,3,7.798544407,15.21145439,0.41029826,26.8902493625725,49.4078169110335,91.714621007536,83.4800218,93.4,22026,-0.015631824,13.92904074
"85",0.230610826366288,8.5,91.76275635,16.90325835,1,26.01101875,1343.206665,0.220917746,30.2492748002166,51.3468919432122,84.7535936780355,0.234602482,44504,95.6,84.8341364,82.40795877
"86",0.201406488645709,8.25,94.80039978,25.42928457,1,20.01694489,1138.260132,0.40704286,26.0111624897205,51.7938174905968,76.834328700271,80,61.78925378,84.86841349,72.11563079,82.6923077
"87",0.865061001262095,12.25,83.89500427,24.34762992,2,14.14266014,129.5262756,0.335736799,22.8037073130274,49.0557778745384,82.8351314676969,62.8484778,80.08512034,77.16149023,69.1850069,69.30261336
"88",1.41500158172382,7.75,90.74097443,16.3634809,1,26.48712158,2039.063477,0.252690109,26.8123362977401,51.645302887251,59.9667075287811,66.72027973,12.96570941,0.473290504,49906,96.7
"89",0.439695419884668,8.5,94.89546204,16.98783148,1,26.12731171,1675.58313,0.206844523,27.2503204298875,51.378901572363,79.3522803174813,65.52083333,60,61.4606334,84.89425982,66.25684633
"90",0.415007436549441,8,93.31778717,9.335012374,1,29.72888947,1079.989624,0.153903755,29.7353841149143,50.8135693155364,83.0627535097439,68.43379432,72.47802323,11.41073497,0.15592288,51182
